AuthorName	TitleName	TagName
Quevedo, Francisco de	Juguetes de la niñez	Literatura Hispanoamericana
Queiros, Eça de	El Mandarín	Palabras sinfónicas (audiolibros)
Quevedo, Francisco de	El Buscón	Literatura Hispanoamericana
Quiroga, Horacio	Cuentos de amor, de locura y de muerte	Palabras sinfónicas (audiolibros)
Quiroga, Horacio	Cuentos de amor, de locura y de muerte	Literatura Hispanoamericana
Quiroga, Horacio	A la deriva	Literatura Hispanoamericana
